train 117604 images, use 1735.3790926933289 seconds, loss 6.672913650898015
train 117804 images, use 1738.252340555191 seconds, loss 6.673129605861214
train 118004 images, use 1741.2257075309753 seconds, loss 6.6727776399859495
train 118204 images, use 1744.1637942790985 seconds, loss 6.672884506278817
train 118404 images, use 1747.099705696106 seconds, loss 6.672717824899444
train 118604 images, use 1750.1292793750763 seconds, loss 6.6718600577194005
train 118804 images, use 1753.1220965385437 seconds, loss 6.67090128291842
train 119004 images, use 1756.0883870124817 seconds, loss 6.67058539001507
train 119204 images, use 1758.9783754348755 seconds, loss 6.669791335937889
train 119404 images, use 1762.0363833904266 seconds, loss 6.668880656191863
train 119604 images, use 1765.0149524211884 seconds, loss 6.668777518520051
train 119804 images, use 1768.0544908046722 seconds, loss 6.668075104928615
train 120004 images, use 1770.9784564971924 seconds, loss 6.667110545660176
train 120204 images, use 1773.9087436199188 seconds, loss 6.665345153037613
train 120404 images, use 1776.824247121811 seconds, loss 6.6642061219715325
train 120604 images, use 1779.7348029613495 seconds, loss 6.663588160330182
train 120804 images, use 1782.6838464736938 seconds, loss 6.663416727111321
train 121004 images, use 1785.5295073986053 seconds, loss 6.661801249792687
train 121204 images, use 1788.530101299286 seconds, loss 6.661717479080148
train 121404 images, use 1791.5039319992065 seconds, loss 6.661688117928995
train 121604 images, use 1794.6408996582031 seconds, loss 6.6613926218307835
train 121804 images, use 1797.5259773731232 seconds, loss 6.659976530519192
train 122004 images, use 1800.415997505188 seconds, loss 6.659052512995079
train 122204 images, use 1803.3109436035156 seconds, loss 6.658680153246379
train 122404 images, use 1806.2800056934357 seconds, loss 6.657582069251025
train 122604 images, use 1809.2571170330048 seconds, loss 6.656424890307686
train 122804 images, use 1812.1351006031036 seconds, loss 6.656275548312177
train 123004 images, use 1815.0864028930664 seconds, loss 6.656921083959445
train 123204 images, use 1818.0735969543457 seconds, loss 6.656226960984842
train 123404 images, use 1821.0221424102783 seconds, loss 6.654111048438763
train 123604 images, use 1823.9936530590057 seconds, loss 6.653452061404573
train 123804 images, use 1826.972259759903 seconds, loss 6.653603267074825
train 124004 images, use 1829.9704322814941 seconds, loss 6.653292051726337
train 124204 images, use 1833.0164775848389 seconds, loss 6.653908902337014
train 124404 images, use 1835.986827135086 seconds, loss 6.653076268201219
train 124604 images, use 1838.9107694625854 seconds, loss 6.651615500697913
train 124804 images, use 1841.7673983573914 seconds, loss 6.650038068209212
train 125004 images, use 1844.8681020736694 seconds, loss 6.649296787991675
train 125204 images, use 1847.7719085216522 seconds, loss 6.649415147356138
train 125404 images, use 1850.7232189178467 seconds, loss 6.649323485895295
train 125604 images, use 1853.6813869476318 seconds, loss 6.649260413341291
train 125804 images, use 1856.6910536289215 seconds, loss 6.649870168368893
train 126004 images, use 1859.617371082306 seconds, loss 6.6493543900152545
train 126204 images, use 1862.5098061561584 seconds, loss 6.649037201088829
train 126404 images, use 1865.3956553936005 seconds, loss 6.647336792532994
train 126604 images, use 1868.2829048633575 seconds, loss 6.645969507171828
train 126804 images, use 1871.3069126605988 seconds, loss 6.644775746813611
train 127004 images, use 1874.3842256069183 seconds, loss 6.644210788164392
train 127204 images, use 1877.3883385658264 seconds, loss 6.643317022488954
train 127404 images, use 1880.3516216278076 seconds, loss 6.641848511492377
train 127604 images, use 1883.342304944992 seconds, loss 6.641921968328289
train 127804 images, use 1886.3032603263855 seconds, loss 6.641060968818079
train 128004 images, use 1889.3193798065186 seconds, loss 6.639435992216655
train 128204 images, use 1892.354109287262 seconds, loss 6.637995478564972
train 128404 images, use 1895.3437044620514 seconds, loss 6.637812107219354
train 128604 images, use 1898.2209076881409 seconds, loss 6.637844261124964
train 128804 images, use 1901.2380652427673 seconds, loss 6.637405272118127
train 129004 images, use 1904.1128768920898 seconds, loss 6.637757741452616
train 129204 images, use 1907.135844707489 seconds, loss 6.637853670061007
train 129404 images, use 1910.0351808071136 seconds, loss 6.637271625122459
train 129604 images, use 1913.0945191383362 seconds, loss 6.63648729535869
train 129804 images, use 1916.0347583293915 seconds, loss 6.635488832786148
train 130004 images, use 1919.0184922218323 seconds, loss 6.635372267838522
train 130204 images, use 1921.9073119163513 seconds, loss 6.63543075113357
train 130404 images, use 1924.925547361374 seconds, loss 6.634410906435668
train 130604 images, use 1927.9340376853943 seconds, loss 6.633073174589648
train 130804 images, use 1930.869410276413 seconds, loss 6.632429450751262
train 131004 images, use 1933.8285942077637 seconds, loss 6.631756490484084
train 131204 images, use 1936.8516066074371 seconds, loss 6.631492177059349
train 131404 images, use 1939.8454287052155 seconds, loss 6.630535675951403
train 131604 images, use 1942.7512362003326 seconds, loss 6.629306949377531
train 131804 images, use 1945.631118774414 seconds, loss 6.6286676047805315
train 132004 images, use 1948.5510263442993 seconds, loss 6.6288398310490635
train 132204 images, use 1951.4345288276672 seconds, loss 6.628572241334748
train 132404 images, use 1954.3136684894562 seconds, loss 6.627576855468927
train 132604 images, use 1957.230320930481 seconds, loss 6.627407973714022
train 132804 images, use 1960.2490742206573 seconds, loss 6.626390834520448
train 133004 images, use 1963.1408150196075 seconds, loss 6.625117300014863
train 133204 images, use 1966.157386302948 seconds, loss 6.6243374256808565
train 133404 images, use 1969.067301273346 seconds, loss 6.6225343637693825
train 133604 images, use 1971.9754705429077 seconds, loss 6.621055971619848
train 133804 images, use 1974.8776807785034 seconds, loss 6.619598056285821
train 134004 images, use 1977.7159450054169 seconds, loss 6.619300424662122
train 134204 images, use 1980.5516390800476 seconds, loss 6.6186421361534675
train 134404 images, use 1983.5514464378357 seconds, loss 6.6177673104428285
train 134604 images, use 1986.5008704662323 seconds, loss 6.616685742360686
train 134804 images, use 1989.3886227607727 seconds, loss 6.615814504067337
train 135004 images, use 1992.3056020736694 seconds, loss 6.615558714549578
train 135204 images, use 1995.1940896511078 seconds, loss 6.614645642335052
train 135404 images, use 1998.0884671211243 seconds, loss 6.614171056132127
train 135604 images, use 2001.04598736763 seconds, loss 6.614348998072963
train 135804 images, use 2003.9187557697296 seconds, loss 6.613438993930276
train 136004 images, use 2006.855052947998 seconds, loss 6.612770772093002
train 136204 images, use 2009.9028854370117 seconds, loss 6.611768732748643
train 136404 images, use 2012.7950403690338 seconds, loss 6.611828834567382
train 136604 images, use 2015.728003501892 seconds, loss 6.611961668283516
train 136804 images, use 2018.7624700069427 seconds, loss 6.6108486301206675
train 137004 images, use 2021.6837413311005 seconds, loss 6.609805130093165
train 137204 images, use 2024.6194553375244 seconds, loss 6.608413204754047
train 137404 images, use 2027.6519482135773 seconds, loss 6.607883910546587
train 137604 images, use 2030.5912582874298 seconds, loss 6.6075573180317635
train 137804 images, use 2033.539167881012 seconds, loss 6.607767646873847
train 138004 images, use 2036.4959754943848 seconds, loss 6.606848593792407
train 138204 images, use 2039.4314060211182 seconds, loss 6.6070214143636585
train 138404 images, use 2042.5789539813995 seconds, loss 6.605634568555081
train 138604 images, use 2045.3468654155731 seconds, loss 6.604786156329143
train 138804 images, use 2048.3067038059235 seconds, loss 6.603960531901732
train 139004 images, use 2051.361882209778 seconds, loss 6.604954368336226
train 139204 images, use 2054.265197277069 seconds, loss 6.603756071778626
train 139404 images, use 2057.1535301208496 seconds, loss 6.602622814031832
train 139604 images, use 2060.0679433345795 seconds, loss 6.602946495933489
train 139804 images, use 2063.0601782798767 seconds, loss 6.601314599131435
train 140004 images, use 2065.986167192459 seconds, loss 6.600883211859001
train 140204 images, use 2068.8855669498444 seconds, loss 6.600557407905634
train 140404 images, use 2071.8584513664246 seconds, loss 6.600591919420078
train 140604 images, use 2074.770536661148 seconds, loss 6.600091720135559
train 140804 images, use 2077.746351003647 seconds, loss 6.598106350774494
train 141004 images, use 2080.7051372528076 seconds, loss 6.597013679508771
train 141204 images, use 2083.6397745609283 seconds, loss 6.596801908143613
train 141404 images, use 2086.5274505615234 seconds, loss 6.596551639271736
train 141604 images, use 2089.4566221237183 seconds, loss 6.596832347985486
train 141804 images, use 2092.346360683441 seconds, loss 6.5958550039422
train 142004 images, use 2095.2506833076477 seconds, loss 6.595867118335605
train 142204 images, use 2098.1940813064575 seconds, loss 6.59455276500437
train 142404 images, use 2101.1477382183075 seconds, loss 6.594413570837455
train 142604 images, use 2104.083847761154 seconds, loss 6.593148762830631
train 142804 images, use 2106.9329993724823 seconds, loss 6.593521990668746
train 143004 images, use 2109.8071229457855 seconds, loss 6.593847709289665
train 143204 images, use 2112.7288057804108 seconds, loss 6.593300874747948
train 143404 images, use 2115.65296959877 seconds, loss 6.5924453192780055
train 143604 images, use 2118.6736488342285 seconds, loss 6.591831693476929
train 143804 images, use 2121.57630443573 seconds, loss 6.590410368923226
train 144004 images, use 2124.5162110328674 seconds, loss 6.590492501682715
train 144204 images, use 2127.519689798355 seconds, loss 6.589557167505942
train 144404 images, use 2130.524912595749 seconds, loss 6.588276729766969
train 144604 images, use 2133.483910560608 seconds, loss 6.586998847084259
train 144804 images, use 2136.33193898201 seconds, loss 6.586647347129483
train 145004 images, use 2139.2593462467194 seconds, loss 6.586499109491829
train 145204 images, use 2142.221307992935 seconds, loss 6.586375210960636
train 145404 images, use 2145.203659772873 seconds, loss 6.585595692354615
train 145604 images, use 2148.120199203491 seconds, loss 6.584778200748412
train 145804 images, use 2151.04155254364 seconds, loss 6.584384738350005
train 146004 images, use 2153.8674507141113 seconds, loss 6.584628246787065
train 146204 images, use 2156.8515968322754 seconds, loss 6.584325234666809
train 146404 images, use 2159.7707254886627 seconds, loss 6.58396950579313
train 146604 images, use 2162.659924507141 seconds, loss 6.583544584607715
train 146804 images, use 2165.605013370514 seconds, loss 6.5836550014909685
train 147004 images, use 2168.587672472 seconds, loss 6.582372017549395
train 147204 images, use 2171.4361402988434 seconds, loss 6.581599717811264
train 147404 images, use 2174.3934857845306 seconds, loss 6.581290366113328
train 147604 images, use 2177.289684534073 seconds, loss 6.581438433765577
train 147804 images, use 2180.3017756938934 seconds, loss 6.580626281600548
train 148004 images, use 2183.210780620575 seconds, loss 6.5794365267060355
train 148204 images, use 2186.249943256378 seconds, loss 6.579024104862154
train 148404 images, use 2189.13445186615 seconds, loss 6.579042900249448
train 148604 images, use 2192.0122961997986 seconds, loss 6.579001194722052
train 148804 images, use 2195.0419425964355 seconds, loss 6.579414209280948
train 149004 images, use 2198.0583600997925 seconds, loss 6.578252123933396
train 149204 images, use 2200.951352596283 seconds, loss 6.5761942984145305
train 149404 images, use 2203.806073665619 seconds, loss 6.5755976008825385
train 149604 images, use 2206.7675292491913 seconds, loss 6.5750153419635335
train 149804 images, use 2209.8143553733826 seconds, loss 6.574657094644282
train 150004 images, use 2212.7232704162598 seconds, loss 6.574445600634664
train 150204 images, use 2215.5892736911774 seconds, loss 6.573649932123629
train 150404 images, use 2218.5445923805237 seconds, loss 6.572763575099991
train 150604 images, use 2221.5103344917297 seconds, loss 6.5727404909884966
train 150804 images, use 2224.510820388794 seconds, loss 6.572350765554686
train 151004 images, use 2227.4860014915466 seconds, loss 6.571234856048746
train 151204 images, use 2230.4005782604218 seconds, loss 6.570782627210492
train 151404 images, use 2233.366627931595 seconds, loss 6.569353233577616
train 151604 images, use 2236.3754155635834 seconds, loss 6.569049438577542
train 151804 images, use 2239.2982494831085 seconds, loss 6.568638578274808
train 152004 images, use 2242.2925193309784 seconds, loss 6.567854006048673
train 152204 images, use 2245.2488923072815 seconds, loss 6.567250476428559
train 152404 images, use 2248.234546661377 seconds, loss 6.567654494274589
train 152604 images, use 2251.2520682811737 seconds, loss 6.566774125936041
train 152804 images, use 2254.2637565135956 seconds, loss 6.5657051162782825
train 153004 images, use 2257.16620016098 seconds, loss 6.565500752120185
train 153204 images, use 2260.0886924266815 seconds, loss 6.564197649342336
train 153404 images, use 2262.9983837604523 seconds, loss 6.565423002830229
train 153604 images, use 2265.9209043979645 seconds, loss 6.565190761054464
train 153804 images, use 2268.858756542206 seconds, loss 6.56352474997288
train 154004 images, use 2271.8749046325684 seconds, loss 6.56293707364061
train 154204 images, use 2274.827910423279 seconds, loss 6.562105865745154
train 154404 images, use 2277.776534318924 seconds, loss 6.561537253776212
train 154604 images, use 2280.872721195221 seconds, loss 6.561656559508594
train 154804 images, use 2283.7635209560394 seconds, loss 6.560059885303584
train 155004 images, use 2286.7628569602966 seconds, loss 6.559833275381872
train 155204 images, use 2289.74755191803 seconds, loss 6.559718762009201
train 155404 images, use 2292.5868837833405 seconds, loss 6.558841085959865
train 155604 images, use 2295.569548845291 seconds, loss 6.558013888788888
train 155804 images, use 2298.559080839157 seconds, loss 6.556754413541521
train 156004 images, use 2301.425596475601 seconds, loss 6.556023749464457
train 156204 images, use 2304.4330224990845 seconds, loss 6.555381233538258
train 156404 images, use 2307.4467475414276 seconds, loss 6.555116944667062
train 156604 images, use 2310.469622850418 seconds, loss 6.554643279106691
train 156804 images, use 2313.3524737358093 seconds, loss 6.553441577370109
train 157004 images, use 2316.234055995941 seconds, loss 6.553137862467017
train 157204 images, use 2319.219967365265 seconds, loss 6.552694538621937
train 157404 images, use 2322.1134321689606 seconds, loss 6.552493260199824
train 157604 images, use 2324.9872682094574 seconds, loss 6.55234565561232
train 157804 images, use 2327.892825126648 seconds, loss 6.551960020367531
train 158004 images, use 2330.8216388225555 seconds, loss 6.551287050906824
train 158204 images, use 2333.6890280246735 seconds, loss 6.550821491925522
train 158404 images, use 2336.701013326645 seconds, loss 6.550028630178581
train 158604 images, use 2339.6153559684753 seconds, loss 6.549561166608777
train 158804 images, use 2342.540610074997 seconds, loss 6.549130601400356
train 159004 images, use 2345.4740993976593 seconds, loss 6.548317984277321
train 159204 images, use 2348.3864402770996 seconds, loss 6.5476327299275034
train 159404 images, use 2351.317747116089 seconds, loss 6.546676439192836
train 159604 images, use 2354.273647069931 seconds, loss 6.545562469611508
train 159804 images, use 2357.39307141304 seconds, loss 6.544926320188848
train 160004 images, use 2360.3022587299347 seconds, loss 6.543803771119327
train 160204 images, use 2363.2880709171295 seconds, loss 6.542870323885145
train 160404 images, use 2366.3755390644073 seconds, loss 6.542536106536373
train 160604 images, use 2369.333487510681 seconds, loss 6.541691272572042
train 160804 images, use 2372.222631216049 seconds, loss 6.5412070132222295
train 161004 images, use 2375.2154302597046 seconds, loss 6.540661541051874
train 161204 images, use 2378.157074689865 seconds, loss 6.540888015231295
train 161404 images, use 2381.0986750125885 seconds, loss 6.54033411209583
train 161604 images, use 2384.0967404842377 seconds, loss 6.539735581848469
train 161804 images, use 2387.0277712345123 seconds, loss 6.538548432005438
train 162004 images, use 2389.8832907676697 seconds, loss 6.536579380394011
train 162204 images, use 2392.8432767391205 seconds, loss 6.535686794191475
train 162404 images, use 2395.80224108696 seconds, loss 6.53498550812327
train 162604 images, use 2398.725247144699 seconds, loss 6.533887735740542
train 162804 images, use 2401.662899494171 seconds, loss 6.533396783535395
train 163004 images, use 2404.8102304935455 seconds, loss 6.53272949114828
train 163204 images, use 2407.733939886093 seconds, loss 6.5328418822181815
train 163404 images, use 2410.7134001255035 seconds, loss 6.532509106673971
train 163604 images, use 2413.661013364792 seconds, loss 6.532801265225691
train 163804 images, use 2416.6092438697815 seconds, loss 6.532096597761015
train 164004 images, use 2419.545280456543 seconds, loss 6.531430116879185
train 164204 images, use 2422.521703004837 seconds, loss 6.531124767294627
train 164404 images, use 2425.4688341617584 seconds, loss 6.530474115720857
train 164604 images, use 2428.464236497879 seconds, loss 6.529627773435685
train 164804 images, use 2431.3503029346466 seconds, loss 6.5282574826395345
train 165004 images, use 2434.2463171482086 seconds, loss 6.527433835344946
train 165204 images, use 2437.4480350017548 seconds, loss 6.527546544271799
train 165404 images, use 2440.400543451309 seconds, loss 6.5277009637481145
train 165604 images, use 2443.304127931595 seconds, loss 6.526593372392042
train 165804 images, use 2446.1660335063934 seconds, loss 6.526354799004155
train 166004 images, use 2449.1501607894897 seconds, loss 6.525464406170493
train 166204 images, use 2452.0116350650787 seconds, loss 6.524165224077372
train 166404 images, use 2454.8945665359497 seconds, loss 6.524093128754757
train 166604 images, use 2457.8347506523132 seconds, loss 6.523877724813394
train 166804 images, use 2460.7442314624786 seconds, loss 6.523120129144448
train 167004 images, use 2463.7365090847015 seconds, loss 6.52208209736585
train 167204 images, use 2466.6640906333923 seconds, loss 6.521252210304433
train 167404 images, use 2469.7305512428284 seconds, loss 6.5213372880247755
train 167604 images, use 2472.630174636841 seconds, loss 6.520843584710138
train 167804 images, use 2475.461430311203 seconds, loss 6.519666946324726
train 168004 images, use 2478.4605746269226 seconds, loss 6.5196271738258575
train 168204 images, use 2481.4302022457123 seconds, loss 6.519428883070702
train 168404 images, use 2484.382522583008 seconds, loss 6.518975193104343
train 168604 images, use 2487.3462841510773 seconds, loss 6.518341534197455
train 168804 images, use 2490.4355375766754 seconds, loss 6.518118079694705
train 169004 images, use 2493.4386196136475 seconds, loss 6.516959044082501
train 169204 images, use 2496.532522916794 seconds, loss 6.515407989626319
train 169404 images, use 2499.4810552597046 seconds, loss 6.5153048433684315
train 169604 images, use 2502.455555677414 seconds, loss 6.514125959168155
train 169804 images, use 2505.456538438797 seconds, loss 6.512569772022547
train 170004 images, use 2508.501636505127 seconds, loss 6.51122819068213
train 170204 images, use 2511.48845410347 seconds, loss 6.5107093706200345
train 170404 images, use 2514.4288392066956 seconds, loss 6.510111768576389
train 170604 images, use 2517.450833797455 seconds, loss 6.510499026599447
train 170804 images, use 2520.459280729294 seconds, loss 6.51028132588432
train 171004 images, use 2523.3324315547943 seconds, loss 6.509762881433836
train 171204 images, use 2526.397893667221 seconds, loss 6.508947573026025
train 171404 images, use 2529.3099467754364 seconds, loss 6.509109905137909
train 171604 images, use 2532.0012307167053 seconds, loss 6.508435878934107
train 171804 images, use 2534.9396142959595 seconds, loss 6.507228028788971
train 172004 images, use 2537.839908838272 seconds, loss 6.506315907559158
train 172204 images, use 2540.72220993042 seconds, loss 6.505403124195409
train 172404 images, use 2543.626373529434 seconds, loss 6.50562063765871
train 172604 images, use 2546.6200907230377 seconds, loss 6.504831919596455
train 172804 images, use 2549.644345998764 seconds, loss 6.503466945367303
train 173004 images, use 2552.574801683426 seconds, loss 6.502915505997504
train 173204 images, use 2555.544580936432 seconds, loss 6.503002874214244
train 173404 images, use 2558.5641911029816 seconds, loss 6.501789100542403
train 173604 images, use 2561.5386533737183 seconds, loss 6.501321264489896
train 173804 images, use 2564.516122341156 seconds, loss 6.500417171316198
train 174004 images, use 2567.4365170001984 seconds, loss 6.499995220476696
train 174204 images, use 2570.320583343506 seconds, loss 6.4996252194181094
train 174404 images, use 2573.2367191314697 seconds, loss 6.499195014285984
train 174604 images, use 2576.180537700653 seconds, loss 6.498299292974945
train 174804 images, use 2579.078332424164 seconds, loss 6.497127614523594
train 175004 images, use 2581.9727008342743 seconds, loss 6.496612509449988
train 175204 images, use 2584.923578977585 seconds, loss 6.49591775904545
train 175404 images, use 2587.920168399811 seconds, loss 6.49579554855617
train 175604 images, use 2590.8827991485596 seconds, loss 6.494886980292292
train 175804 images, use 2593.8059759140015 seconds, loss 6.495229063038234
train 176004 images, use 2596.7848625183105 seconds, loss 6.494470085759232
train 176204 images, use 2599.8063237667084 seconds, loss 6.494000684274084
train 176404 images, use 2602.813207626343 seconds, loss 6.4938042471197575
train 176604 images, use 2605.7820088863373 seconds, loss 6.493261914039451
train 176804 images, use 2608.8151998519897 seconds, loss 6.492517465044484
train 177004 images, use 2611.8391778469086 seconds, loss 6.491311099321326
train 177204 images, use 2614.778321504593 seconds, loss 6.490438904218209
train 177404 images, use 2617.6875941753387 seconds, loss 6.4904971544894225
train 177604 images, use 2620.659524202347 seconds, loss 6.490093073807028
train 177804 images, use 2623.598709821701 seconds, loss 6.48875068063948
train 178004 images, use 2626.4730820655823 seconds, loss 6.4888209225784435
train 178204 images, use 2629.359493970871 seconds, loss 6.48869217003544
train 178404 images, use 2632.237492799759 seconds, loss 6.487675774452782
train 178604 images, use 2635.2624700069427 seconds, loss 6.4872492574089256
train 178804 images, use 2638.3514358997345 seconds, loss 6.486300253215681
train 179004 images, use 2641.380052804947 seconds, loss 6.486110152543513
train 179204 images, use 2644.2432684898376 seconds, loss 6.4847251738576155
train 179404 images, use 2647.1912903785706 seconds, loss 6.485208391483441
train 179604 images, use 2650.1241221427917 seconds, loss 6.4850019198663515
train 179804 images, use 2653.0905430316925 seconds, loss 6.483328642489027
train 180004 images, use 2656.0523829460144 seconds, loss 6.482830202844793
train 180204 images, use 2659.021245241165 seconds, loss 6.481700087801147
train 180404 images, use 2662.0195026397705 seconds, loss 6.48132265754803
train 180604 images, use 2665.009259223938 seconds, loss 6.480734667701159
train 180804 images, use 2667.9729800224304 seconds, loss 6.480806718558544
train 181004 images, use 2670.98024058342 seconds, loss 6.480619279173302
train 181204 images, use 2674.046792984009 seconds, loss 6.480425377544502
train 181404 images, use 2677.030592918396 seconds, loss 6.479989001869467
train 181604 images, use 2680.034012556076 seconds, loss 6.479502006246705
train 181804 images, use 2682.992153406143 seconds, loss 6.478324167412041
train 182004 images, use 2685.977595090866 seconds, loss 6.47840613592109
train 182204 images, use 2688.906402826309 seconds, loss 6.478042334504622
train 182404 images, use 2691.8666400909424 seconds, loss 6.477940788003474
train 182604 images, use 2694.85426735878 seconds, loss 6.478290215729335
train 182804 images, use 2697.88712143898 seconds, loss 6.478236344029677
train 183004 images, use 2700.946576833725 seconds, loss 6.478550461411586
train 183204 images, use 2703.9588861465454 seconds, loss 6.477645139724327
train 183404 images, use 2706.8610134124756 seconds, loss 6.47619965451179
train 183604 images, use 2709.868852376938 seconds, loss 6.475273927562918
train 183804 images, use 2712.815925836563 seconds, loss 6.474388716014071
train 184004 images, use 2715.733478307724 seconds, loss 6.4742910685022155
train 184204 images, use 2718.6903886795044 seconds, loss 6.4741700817859575
train 184404 images, use 2721.7610352039337 seconds, loss 6.473799878310616
train 184604 images, use 2724.7207729816437 seconds, loss 6.473454838983804
train 184804 images, use 2727.6873185634613 seconds, loss 6.4730548546280025
train 185004 images, use 2730.6609098911285 seconds, loss 6.471738151052564
train 185204 images, use 2733.5691769123077 seconds, loss 6.470844791167205
train 185404 images, use 2736.4919726848602 seconds, loss 6.470086062819532
train 185604 images, use 2739.341100692749 seconds, loss 6.470401028200967
train 185804 images, use 2742.2638165950775 seconds, loss 6.470208411046514
train 186004 images, use 2745.2700934410095 seconds, loss 6.469115949549048
train 186204 images, use 2748.3461241722107 seconds, loss 6.468573353619336
train 186404 images, use 2751.251891851425 seconds, loss 6.467963144045025
train 186604 images, use 2754.174320936203 seconds, loss 6.467501322438819
train 186804 images, use 2757.122472047806 seconds, loss 6.4663321163672345
train 187004 images, use 2760.073294878006 seconds, loss 6.465896508231896
train 187204 images, use 2763.0406754016876 seconds, loss 6.464820272138341
train 187404 images, use 2765.963886976242 seconds, loss 6.465414557794584
train 187604 images, use 2768.9185774326324 seconds, loss 6.4648129192229895
train 187804 images, use 2771.864595890045 seconds, loss 6.463726549051495
train 188004 images, use 2774.8563339710236 seconds, loss 6.463373461795849
train 188204 images, use 2777.732203722 seconds, loss 6.463215308131044
train 188404 images, use 2780.6608695983887 seconds, loss 6.462559370514385
train 188604 images, use 2783.6746711730957 seconds, loss 6.462270009863905
train 188804 images, use 2786.6824095249176 seconds, loss 6.462032794042576
train 189004 images, use 2789.596557378769 seconds, loss 6.461746428144515
train 189204 images, use 2792.56014585495 seconds, loss 6.461657803613239
train 189404 images, use 2795.5112664699554 seconds, loss 6.460925767984613
train 189604 images, use 2798.4898059368134 seconds, loss 6.460447326336479
train 189804 images, use 2801.5146288871765 seconds, loss 6.4597249235906045
train 190004 images, use 2804.413825035095 seconds, loss 6.458893693630648
train 190204 images, use 2807.345865011215 seconds, loss 6.4583501250051905
train 190404 images, use 2810.317645072937 seconds, loss 6.457761137203195
train 190604 images, use 2813.2945375442505 seconds, loss 6.4574870791933225
train 190804 images, use 2816.197314977646 seconds, loss 6.457088292242946
train 191004 images, use 2819.0991117954254 seconds, loss 6.456249035407444
train 191204 images, use 2822.1202743053436 seconds, loss 6.455920549141608
train 191404 images, use 2825.0525534152985 seconds, loss 6.454830348910814
train 191604 images, use 2827.9942696094513 seconds, loss 6.45423694027612
train 191804 images, use 2830.9635083675385 seconds, loss 6.454230318431397
train 192004 images, use 2834.160244703293 seconds, loss 6.45389642072831
train 192204 images, use 2837.136994123459 seconds, loss 6.453486841551238
train 192404 images, use 2840.144771337509 seconds, loss 6.452546511545687
train 192604 images, use 2843.118663072586 seconds, loss 6.452228422982711
train 192804 images, use 2846.059436559677 seconds, loss 6.4517097382931325
train 193004 images, use 2849.0791919231415 seconds, loss 6.451173651754401
train 193204 images, use 2851.987010717392 seconds, loss 6.45043350667814
train 193404 images, use 2854.9232516288757 seconds, loss 6.450461714073626
train 193604 images, use 2857.928079366684 seconds, loss 6.44966006296663
train 193804 images, use 2861.0573692321777 seconds, loss 6.449285114639035
train 194004 images, use 2864.1038224697113 seconds, loss 6.448916547681532
train 194204 images, use 2867.085738182068 seconds, loss 6.448976942855962
train 194404 images, use 2870.0220432281494 seconds, loss 6.448770253616034
train 194604 images, use 2872.9429697990417 seconds, loss 6.447930425837358
train 194804 images, use 2875.9176540374756 seconds, loss 6.447821551065323
train 195004 images, use 2878.860366821289 seconds, loss 6.447451278242712
train 195204 images, use 2881.7994723320007 seconds, loss 6.447724857725089
train 195404 images, use 2884.7283136844635 seconds, loss 6.446379534930691
train 195604 images, use 2887.6386873722076 seconds, loss 6.446496827406223
train 195804 images, use 2890.6251888275146 seconds, loss 6.445950278792847
train 196004 images, use 2893.518229007721 seconds, loss 6.445429671826248
train 196204 images, use 2896.435448884964 seconds, loss 6.4446861684780465
train 196404 images, use 2899.3460195064545 seconds, loss 6.444352568191893
train 196604 images, use 2902.247438430786 seconds, loss 6.444292802187192
train 196804 images, use 2905.2037465572357 seconds, loss 6.443697022469706
train 197004 images, use 2908.1779294013977 seconds, loss 6.443136759153173
train 197204 images, use 2911.127873659134 seconds, loss 6.442822295033078
train 197404 images, use 2914.0579566955566 seconds, loss 6.4434563803401534
train 197604 images, use 2917.112339735031 seconds, loss 6.44309584379575
train 197804 images, use 2920.001296043396 seconds, loss 6.4421693032716965
train 198004 images, use 2922.9599862098694 seconds, loss 6.441696405158511
train 198204 images, use 2925.929876804352 seconds, loss 6.441202332875831
train 198404 images, use 2928.890123128891 seconds, loss 6.440533693034626
train 198604 images, use 2931.89297914505 seconds, loss 6.440247366418988
train 198804 images, use 2934.9141521453857 seconds, loss 6.440349360286871
train 199004 images, use 2937.810115337372 seconds, loss 6.439700635323491
train 199204 images, use 2940.8465960025787 seconds, loss 6.439893986940178
train 199404 images, use 2943.772163629532 seconds, loss 6.438991184463774
train 199604 images, use 2946.7880911827087 seconds, loss 6.437935898742558
train 199804 images, use 2949.733122587204 seconds, loss 6.437844681410354
3 6.436830677910017 4736.526579380035
*** total 199996 error 0 precision 0.3845626912538251 avgTime 0.008916576664844378
train 4 images, use 0.9573709964752197 seconds, loss 5.7441089153289795
train 204 images, use 3.9618356227874756 seconds, loss 5.651015960253202
train 404 images, use 6.984410047531128 seconds, loss 5.352343703017516
train 604 images, use 9.852705240249634 seconds, loss 5.286898749047204
train 804 images, use 12.749608516693115 seconds, loss 5.249055846787916
train 1004 images, use 15.633214235305786 seconds, loss 5.283943019216022
train 1204 images, use 18.61366891860962 seconds, loss 5.22471491508926
train 1404 images, use 21.535738229751587 seconds, loss 5.161279974166643
train 1604 images, use 24.50274157524109 seconds, loss 5.143599306172993
train 1804 images, use 27.44654083251953 seconds, loss 5.146367642797728
train 2004 images, use 30.401907205581665 seconds, loss 5.143954321742058
train 2204 images, use 33.9342737197876 seconds, loss 5.122041815918857
train 2404 images, use 36.91774797439575 seconds, loss 5.120018264730508
train 2604 images, use 39.89863991737366 seconds, loss 5.126261225735849
